19:58:50.492 [main] ERROR com.stormpath.App - Enter...
19:58:50.497 [main] INFO  com.stormpath.service.ServiceProvider - Enter...setContext()
21:28:08.547 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:28:08.547 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
21:28:08.547 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
21:28:08.547 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
21:28:08.547 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:28:08.547 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:28:08.547 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@1b1d11dcpassword: 1234567890123
21:28:08.547 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:28:08.547 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
21:28:08.547 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
21:28:08.547 [main] INFO  com.stormpath.service.PasswordValidatorTest - Finished... testValidate()...
21:28:36.844 [main] INFO  com.stormpath.service.PasswordValidatorTest - Start testValidate()...
21:28:36.845 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: 
21:28:36.845 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
21:28:36.879 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:28:36.879 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:28:36.881 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:28:36.881 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
21:28:36.881 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
21:28:36.881 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
21:28:36.881 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:28:36.881 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:28:36.881 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@18dd79e9password: 
21:28:36.881 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:28:36.881 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
21:28:36.881 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
21:28:36.881 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: null
21:28:36.881 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: 1
21:28:36.881 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
21:28:36.882 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:28:36.882 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:28:36.882 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:28:36.882 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
21:28:36.882 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
21:28:36.882 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
21:28:36.882 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:28:36.882 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:28:36.882 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@746ebcbfpassword: 1
21:28:36.882 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:28:36.882 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
21:28:36.882 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
21:28:36.882 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: a
21:28:36.882 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
21:28:36.883 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:28:36.883 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:28:36.883 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:28:36.883 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
21:28:36.883 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
21:28:36.883 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
21:28:36.883 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:28:36.883 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:28:36.883 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@1229db51password: a
21:28:36.883 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:28:36.883 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
21:28:36.883 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
21:28:36.883 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: 1234
21:28:36.883 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
21:28:36.883 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:28:36.884 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:28:36.884 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:28:36.884 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
21:28:36.884 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
21:28:36.884 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
21:28:36.884 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:28:36.884 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:28:36.884 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@79fdac27password: 1234
21:28:36.884 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:28:36.884 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
21:28:36.884 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
21:28:36.884 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: abcd
21:28:36.884 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
21:28:36.884 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:28:36.884 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:28:36.884 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:28:36.884 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
21:28:36.885 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
21:28:36.885 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
21:28:36.885 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:28:36.885 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:28:36.885 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@7d317302password: abcd
21:28:36.885 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:28:36.885 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
21:28:36.885 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
21:28:36.885 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: 12ab
21:28:36.885 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
21:28:36.885 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:28:36.885 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:28:36.885 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:28:36.885 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
21:28:36.885 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
21:28:36.885 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
21:28:36.885 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:28:36.885 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:28:36.885 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@3975c884password: 12ab
21:28:36.885 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:28:36.886 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
21:28:36.886 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
21:28:36.886 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: 12345
21:28:36.886 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
21:28:36.886 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:28:36.886 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:28:36.886 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:28:36.886 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
21:28:36.886 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
21:28:36.886 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
21:28:36.886 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
